genome	scaffold	read	read_GC	read_buoyant_density	read_start	read_length	fragment_GC	fragment_buoyant_density	fragment_start	fragment_length
Shewanella baltica BA175, complete genome.	CP002767	CP002767__313/1	45.2	1.704296	3134145	250	45.5862118907959	1.70467448765298	3118707	41427
Shewanella baltica BA175, complete genome.	CP002767	CP002767__366/1	49.6	1.708608	4770072	250	46.6973554868254	1.70576340837709	4748615	41709
Shewanella baltica BA175, complete genome.	CP002767	CP002767__372/2	42	1.70116	4575968	250	45.4605480356553	1.70455133707494	4560861	39377
Shewanella baltica BA175, complete genome.	CP002767	CP002767__421/1	45.6	1.704688	3525485	250	46.2685971839974	1.70534322524032	3519387	25071
Shewanella baltica BA175, complete genome.	CP002767	CP002767__483/1	46.4	1.705472	1175178	250	45.733860342556	1.7048191831357	1148647	37950
Shewanella baltica BA175, complete genome.	CP002767	CP002767__568/1	47.2	1.706256	2193940	250	46.3418662262593	1.70541502890173	2168568	42385
Shewanella baltica BA175, complete genome.	CP002767	CP002767__570/2	48.4	1.707432	2562041	250	44.2346951029133	1.70335000120086	2539398	41637
Shewanella baltica BA175, complete genome.	CP002767	CP002767__609/1	37.2	1.696456	1074234	250	47.6781345184002	1.70672457182803	1049443	40054
Shewanella baltica BA175, complete genome.	CP002767	CP002767__63/1	41.2	1.700376	5022352	250	45.9862013997858	1.70506647737179	5004762	40149
Shewanella baltica BA175, complete genome.	CP002767	CP002767__633/2	54.8	1.713704	3883137	250	46.6790870982767	1.70574550535631	3843386	42940
Shewanella baltica BA175, complete genome.	CP002767	CP002767__670/1	48.4	1.707432	2585238	250	44.3627176999262	1.70347546334593	2566925	44729
Shewanella baltica BA175, complete genome.	CP002767	CP002767__695/2	47.6	1.706648	3653222	250	45.6065142442388	1.70469438395935	3631800	44088
Shewanella baltica BA175, complete genome.	CP002767	CP002767__718/2	50.8	1.709784	2101604	250	45.2110950206082	1.7043068731202	2060479	44885
Shewanella baltica BA175, complete genome.	CP002767	CP002767__721/2	45.2	1.704296	32669	250	47.3504597592189	1.70640345056403	14241	42196
Shewanella baltica BA175, complete genome.	CP002767	CP002767__744/1	46.4	1.705472	3769867	250	44.1493271155942	1.70326634057328	3755778	39457
Shewanella baltica BA175, complete genome.	CP002767	CP002767__754/2	50.8	1.709784	9709	250	45.3693717983284	1.70446198436236	-6795	29672
Shewanella baltica BA175, complete genome.	CP002767	CP002767__807/1	42	1.70116	3146844	250	44.4326126209547	1.70354396036854	3142090	43198
Shewanella baltica BA175, complete genome.	CP002767	CP002767__839/2	47.6	1.706648	2538511	250	44.7543096112232	1.703859223419	2520694	41129
Shewanella baltica BA175, complete genome.	CP002767	CP002767__875/2	54	1.71292	2268368	250	46.6437814877013	1.70571090585795	2240645	40492
Shewanella baltica BA175, complete genome.	CP002767	CP002767__890/1	42	1.70116	1832528	250	46.6150453085295	1.70568274440236	1818527	41714
Shewanella baltica BA175, complete genome.	CP002767	CP002767__942/1	45.6	1.704688	3205981	250	46.3252441755755	1.70539873929206	3189802	43309
Shewanella baltica BA175, complete genome.	CP002767	CP002767__956/2	48.4	1.707432	3901194	250	46.4742124398581	1.70554472819106	3866203	45933
Shewanella baltica BA175, complete genome.	CP002767	CP002767__981/2	45.2	1.704296	3097735	250	45.9890333062551	1.70506925264013	3081567	39392
Shewanella baltica BA175, complete genome.	CP002767	CP002767__136/1	43.2	1.702336	4485293	250	47.7678451585192	1.70681248825535	4449951	37251
Shewanella baltica BA175, complete genome.	CP002767	CP002767__157/2	42	1.70116	508177	250	45.2644829379088	1.70435919327915	499912	36543
Shewanella baltica BA175, complete genome.	CP002767	CP002767__18/2	42.8	1.701944	498748	250	45.2770648378003	1.70437152354104	478108	47534
Shewanella baltica BA175, complete genome.	CP002767	CP002767__194/1	43.2	1.702336	2659496	250	45.3726723831752	1.70446521893551	2645155	39418
Shewanella baltica BA175, complete genome.	CP002767	CP002767__204/1	51.6	1.710568	1823230	250	46.1225237697742	1.70520007329438	1799894	49117
Shewanella baltica BA175, complete genome.	CP002767	CP002767__21/2	48.8	1.707824	4960694	250	47.7695248978157	1.70681413439986	4941586	45506
Shewanella baltica BA175, complete genome.	CP002767	CP002767__229/2	48.8	1.707824	3390159	250	46.6941845980998	1.70576030090614	3356147	40943
Shewanella baltica BA175, complete genome.	CP002767	CP002767__248/1	49.6	1.708608	106188	250	45.9660499713904	1.70504672897196	99588	41944
Shewanella baltica BA175, complete genome.	CP002767	CP002767__272/2	47.6	1.706648	3945237	250	47.4832263498795	1.70653356182288	3917361	34429
Shewanella baltica BA175, complete genome.	CP002767	CP002767__330/1	34	1.69332	1640155	250	44.7553710055967	1.70386026358548	1609599	44312
Shewanella baltica BA175, complete genome.	CP002767	CP002767__349/1	49.6	1.708608	4602629	250	48.6225319396051	1.70765008130081	4590662	43050
Shewanella baltica BA175, complete genome.	CP002767	CP002767__351/2	47.6	1.706648	3845582	250	47.2802067987881	1.70633460266281	3823023	35977
Shewanella baltica BA175, complete genome.	CP002767	CP002767__368/2	52	1.71096	1135004	250	45.8889789648846	1.70497119938559	1131720	46874
Shewanella baltica BA175, complete genome.	CP002767	CP002767__385/1	40.8	1.699984	151709	250	40.9275834011391	1.70010903173312	146273	41786
Shewanella baltica BA175, complete genome.	CP002767	CP002767__39/1	42	1.70116	2263787	250	46.6723857684667	1.7057389380531	2250187	44296
Shewanella baltica BA175, complete genome.	CP002767	CP002767__40/1	51.2	1.710176	3549584	250	47.3073868149325	1.70636123907863	3528470	44065
Shewanella baltica BA175, complete genome.	CP002767	CP002767__415/1	50.4	1.709392	4642036	250	46.8669894616918	1.70592964967246	4634884	42132
Shewanella baltica BA175, complete genome.	CP002767	CP002767__463/2	41.6	1.700768	3898616	250	46.8925542152496	1.70595470313094	3871807	44683
Shewanella baltica BA175, complete genome.	CP002767	CP002767__532/1	52.4	1.711352	4347234	250	46.5955097534045	1.70566359955834	4335963	43472
Shewanella baltica BA175, complete genome.	CP002767	CP002767__547/1	51.2	1.710176	127595	250	44.8905021755331	1.70399269213202	112035	41599
Shewanella baltica BA175, complete genome.	CP002767	CP002767__566/2	37.6	1.696848	5002996	250	46.3084690864056	1.70538229970468	4977662	41988
Shewanella baltica BA175, complete genome.	CP002767	CP002767__584/2	50.4	1.709392	3457997	250	46.4222265031358	1.70549378197307	3449320	46719
Shewanella baltica BA175, complete genome.	CP002767	CP002767__607/2	39.6	1.698808	1225938	250	48.0080449636324	1.70704788406436	1201441	36296
Shewanella baltica BA175, complete genome.	CP002767	CP002767__666/1	54	1.71292	4713650	250	46.8970513267688	1.70595911030023	4685852	37271
Shewanella baltica BA175, complete genome.	CP002767	CP002767__688/1	44.8	1.703904	3303519	250	45.9976456739258	1.70507769276045	3264778	40776
Shewanella baltica BA175, complete genome.	CP002767	CP002767__763/1	44.8	1.703904	3225568	250	46.538497303329	1.70560772735726	3192433	43016
Shewanella baltica BA175, complete genome.	CP002767	CP002767__781/1	45.6	1.704688	2279164	250	46.8484864705725	1.70591151674116	2254460	37363
Shewanella baltica BA175, complete genome.	CP002767	CP002767__809/2	36.4	1.695672	2560582	250	44.6470178472773	1.70375407749033	2533384	41631
Shewanella baltica BA175, complete genome.	CP002767	CP002767__824/1	48.4	1.707432	385939	250	46.6920891664321	1.7057582473831	350683	39073
Shewanella baltica BA175, complete genome.	CP002767	CP002767__83/2	44	1.70312	4864650	250	39.616351105914	1.6988240240838	4847378	40193
Shewanella baltica BA175, complete genome.	CP002767	CP002767__852/2	46.8	1.705864	2136408	250	45.3664582277055	1.70445912906315	2123139	35502
Shewanella baltica BA175, complete genome.	CP002767	CP002767__868/1	52.8	1.711744	3474140	250	46.9320431053442	1.70599340224324	3443695	45470
Shewanella baltica BA175, complete genome.	CP002767	CP002767__886/1	47.2	1.706256	2785278	250	45.4558198215037	1.70454670342507	2771530	42802
Shewanella baltica BA175, complete genome.	CP002767	CP002767__900/2	37.6	1.696848	1042833	250	47.5338995678736	1.70658322157652	1005417	40266
Shewanella baltica BA175, complete genome.	CP002767	CP002767__921/1	46.4	1.705472	2813547	250	45.2088164336074	1.70430464010494	2793044	42693
Shewanella baltica BA175, complete genome.	CP002767	CP002767__975/2	48.8	1.707824	973107	250	46.4091416084314	1.70548095877626	955661	43931
Shewanella baltica BA175, complete genome.	CP002767	CP002767__117/1	46.8	1.705864	938445	250	46.2977892816226	1.70537183349599	904746	47134
Shewanella baltica BA175, complete genome.	CP002767	CP002767__148/1	51.6	1.710568	4914359	250	46.6063751587107	1.70567424765554	4881759	44893
Shewanella baltica BA175, complete genome.	CP002767	CP002767__154/2	42.4	1.701552	3390345	250	47.1150624919469	1.70617276124211	3368986	38805
Shewanella baltica BA175, complete genome.	CP002767	CP002767__22/2	44.4	1.703512	4834180	250	43.6880156959712	1.70281425538205	4821907	37207
Shewanella baltica BA175, complete genome.	CP002767	CP002767__271/2	48.4	1.707432	2743760	250	47.1297534426537	1.7061871583738	2733199	42627
Shewanella baltica BA175, complete genome.	CP002767	CP002767__287/1	46.4	1.705472	789982	250	45.0338147638698	1.70413313846859	779396	34896
Shewanella baltica BA175, complete genome.	CP002767	CP002767__306/1	45.6	1.704688	4036836	250	46.8448675698767	1.70590797021848	4000037	40965
Shewanella baltica BA175, complete genome.	CP002767	CP002767__352/2	49.2	1.708216	1151517	250	45.7474907554147	1.70483254094031	1149740	30288
Shewanella baltica BA175, complete genome.	CP002767	CP002767__399/1	47.6	1.706648	2065968	250	45.4796943379969	1.70457010045124	2065837	44101
Shewanella baltica BA175, complete genome.	CP002767	CP002767__409/1	51.6	1.710568	3387777	250	46.8011209849338	1.70586509856524	3379389	41749
Shewanella baltica BA175, complete genome.	CP002767	CP002767__430/1	51.2	1.710176	78885	250	47.6784703166514	1.70672490091032	76338	45918
Shewanella baltica BA175, complete genome.	CP002767	CP002767__460/2	53.6	1.712528	4753448	250	46.8249372707971	1.70588843852538	4744962	41448
Shewanella baltica BA175, complete genome.	CP002767	CP002767__496/1	57.2	1.716056	4718893	250	47.1399583196227	1.70619715915323	4700316	36468
Shewanella baltica BA175, complete genome.	CP002767	CP002767__513/1	42	1.70116	4824591	250	47.9397683014562	1.70698097293543	4792729	40311
Shewanella baltica BA175, complete genome.	CP002767	CP002767__565/2	35.6	1.694888	1144342	250	47.1100030528137	1.70616780299176	1108041	39308
Shewanella baltica BA175, complete genome.	CP002767	CP002767__587/2	44	1.70312	3626226	250	45.769456107802	1.70485406698565	3605654	40964
Shewanella baltica BA175, complete genome.	CP002767	CP002767__604/2	38.4	1.697632	1623334	250	46.8906380316931	1.70595282527106	1601133	38368
Shewanella baltica BA175, complete genome.	CP002767	CP002767__618/1	48.4	1.707432	3862940	250	46.5855985906878	1.70565388661887	3832663	40871
Shewanella baltica BA175, complete genome.	CP002767	CP002767__647/1	51.2	1.710176	4551068	250	48.8197242240254	1.70784332973955	4533887	35246
Shewanella baltica BA175, complete genome.	CP002767	CP002767__702/1	46	1.70508	994864	250	47.5177304964539	1.70656737588652	991601	33558
Shewanella baltica BA175, complete genome.	CP002767	CP002767__749/2	42.8	1.701944	4506699	250	46.7713004484305	1.70583587443946	4470290	37910
Shewanella baltica BA175, complete genome.	CP002767	CP002767__76/1	50	1.709	4266177	250	45.9396751740139	1.70502088167053	4264505	40514
Shewanella baltica BA175, complete genome.	CP002767	CP002767__795/1	48.4	1.707432	2721679	250	46.3096051373138	1.70538341303457	2699064	36595
Shewanella baltica BA175, complete genome.	CP002767	CP002767__80/2	46	1.70508	357417	250	46.7323924331496	1.70579774458449	334650	43717
Shewanella baltica BA175, complete genome.	CP002767	CP002767__851/2	53.2	1.712136	398904	250	47.0355731225296	1.70609486166008	369687	49082
Shewanella baltica BA175, complete genome.	CP002767	CP002767__903/2	45.2	1.704296	432479	250	46.7238755495435	1.70578939803855	416050	47312
Shewanella baltica BA175, complete genome.	CP002767	CP002767__935/1	48.8	1.707824	2262294	250	46.8367595317652	1.70590002434113	2247317	45191
Shewanella baltica BA175, complete genome.	CP002767	CP002767__976/2	51.6	1.710568	2610394	250	43.3701131931894	1.70250271092933	2596526	42052
Shewanella baltica BA175, complete genome.	CP002767	CP002767__102/2	44.4	1.703512	3173264	250	45.5847323049002	1.7046730376588	3138356	35264
Shewanella baltica BA175, complete genome.	CP002767	CP002767__141/1	50.8	1.709784	942136	250	46.5350711637098	1.70560436974044	910417	45037
Shewanella baltica BA175, complete genome.	CP002767	CP002767__177/2	44	1.70312	571785	250	46.6332987062045	1.70570063273208	544612	42356
Shewanella baltica BA175, complete genome.	CP002767	CP002767__199/2	52.4	1.711352	1113560	250	47.7004757636351	1.70674646624836	1078148	43509
Shewanella baltica BA175, complete genome.	CP002767	CP002767__209/2	42	1.70116	3869650	250	47.1776125047271	1.70623406025463	3830482	39665
Shewanella baltica BA175, complete genome.	CP002767	CP002767__233/1	46.4	1.705472	4920511	250	47.5673595073133	1.70661601231717	4895365	38970
Shewanella baltica BA175, complete genome.	CP002767	CP002767__245/2	49.2	1.708216	4470805	250	47.5483917740026	1.70659742393852	4433790	41381
Shewanella baltica BA175, complete genome.	CP002767	CP002767__292/2	41.6	1.700768	1775860	250	46.1390518319069	1.70521627079527	1754840	41596
Shewanella baltica BA175, complete genome.	CP002767	CP002767__3/2	46	1.70508	4002507	250	45.0503809289752	1.7041493733104	3971641	40690
Shewanella baltica BA175, complete genome.	CP002767	CP002767__34/2	47.6	1.706648	5027918	250	46.0107843626741	1.70509056867542	5027738	40058
Shewanella baltica BA175, complete genome.	CP002767	CP002767__344/2	53.2	1.712136	4447477	250	46.3300153759003	1.70540341506838	4412488	37071
Shewanella baltica BA175, complete genome.	CP002767	CP002767__388/2	44	1.70312	3418335	250	47.583844602944	1.70663216771089	3408323	46127
Shewanella baltica BA175, complete genome.	CP002767	CP002767__390/1	42	1.70116	3476555	250	46.9286738254307	1.70599010034892	3444491	36971
Shewanella baltica BA175, complete genome.	CP002767	CP002767__400/1	51.2	1.710176	1996191	250	46.347740720104	1.7054207859057	1970307	37689
Shewanella baltica BA175, complete genome.	CP002767	CP002767__418/2	39.6	1.698808	1160454	250	46.1903691633421	1.70526656178008	1158637	35594
Shewanella baltica BA175, complete genome.	CP002767	CP002767__439/1	48.8	1.707824	2994950	250	46.354328956154	1.70542724237703	2961927	44930
Shewanella baltica BA175, complete genome.	CP002767	CP002767__443/2	47.6	1.706648	3947817	250	47.5124378109453	1.70656218905473	3914682	36984
Shewanella baltica BA175, complete genome.	CP002767	CP002767__475/1	41.6	1.700768	4473919	250	47.6830827564922	1.70672942110136	4435961	45362
Shewanella baltica BA175, complete genome.	CP002767	CP002767__506/2	35.6	1.694888	4786739	250	47.9388819646402	1.70698010432535	4781819	43326
Shewanella baltica BA175, complete genome.	CP002767	CP002767__556/1	48.4	1.707432	2699721	250	46.318937037305	1.70539255829656	2663502	41469
Shewanella baltica BA175, complete genome.	CP002767	CP002767__611/1	53.2	1.712136	5009551	250	45.4606264704526	1.70455141394104	4981974	43354
Shewanella baltica BA175, complete genome.	CP002767	CP002767__627/2	42.8	1.701944	1791570	250	47.0496479187093	1.70610865496034	1759954	44876
Shewanella baltica BA175, complete genome.	CP002767	CP002767__652/2	46.8	1.705864	4413290	250	47.7893811146532	1.70683359349236	4372657	45485
Shewanella baltica BA175, complete genome.	CP002767	CP002767__685/2	46	1.70508	1425168	250	46.9585220670192	1.70601935162568	1391175	42167
Shewanella baltica BA175, complete genome.	CP002767	CP002767__731/2	42.4	1.701552	344274	250	46.9860572387043	1.70604633609393	327178	38156
Shewanella baltica BA175, complete genome.	CP002767	CP002767__772/1	33.2	1.692536	3989226	250	44.2739933811362	1.70338851351351	3978384	29008
Shewanella baltica BA175, complete genome.	CP002767	CP002767__813/1	48.4	1.707432	632399	250	46.3328783851735	1.70540622081747	610452	41763
Shewanella baltica BA175, complete genome.	CP002767	CP002767__829/2	51.2	1.710176	608742	250	46.316358525246	1.70539003135474	598781	46245
Shewanella baltica BA175, complete genome.	CP002767	CP002767__865/2	35.6	1.694888	3951577	250	47.2707555127124	1.70632534040246	3939994	16598
Shewanella baltica BA175, complete genome.	CP002767	CP002767__95/1	45.6	1.704688	3003200	250	45.6260474024419	1.70471352645439	2988360	41770
Shewanella baltica BA175, complete genome.	CP002767	CP002767__967/1	47.6	1.706648	1698205	250	44.8034112015068	1.70390734297748	1689227	38227
Shewanella baltica BA175, complete genome.	CP002767	CP002767__991/2	49.6	1.708608	1445354	250	47.4073632078286	1.70645921594367	1430712	33518
